artist,description,height,image,price,size,title,url_id,width
,,,[],,,,B00UZCF3VE,
Rebecca Plotnick,"This photo is of the Chicago El Stairs, taken at Adams and Wabash.",30.0,"[u'http://ecx.images-amazon.com/images/I/51%2BDS9H48-L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BDS9H48-L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BDS9H48-L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81IjSvTxx2L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81IjSvTxx2L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BDS9H48-L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81IjSvTxx2L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51%2BDS9H48-L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51%2BDS9H48-L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81IjSvTxx2L._SY500_.jpg']",355.0,"[u'30', u'20 in.']","20x30 in. Black Wood Rebecca Plotnick Chicago El Stairs,",B00S1LYKBU,20.0
Matthew Carden,"Inspired by the story of the Essex and Capt. Pollard. Scenes collected from the cold foggy waters of Nantucket, all the way to the ill-fated seas of the South Pacific.... A story of struggle and starvation explored in a tasty and sweet way a top a cake. (all sky and cloud authentic to actual location)",20.0,"[u'http://ecx.images-amazon.com/images/I/3158PPU5eaL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/3158PPU5eaL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/3158PPU5eaL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX500_.jpg&quot;:[250,500],&quot;http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX700_.jpg&quot;:[350,700],&quot;http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/3158PPU5eaL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/3158PPU5eaL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/3158PPU5eaL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX500_.jpg"":[250,500],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX700_.jpg"":[350,700],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41j6LfyE1kL.jpg', u'http://ecx.images-amazon.com/images/I/3158PPU5eaL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/3158PPU5eaL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SY500_.jpg"":[""500"",""1000""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL.jpg"":[""512"",""1024""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX700_.jpg"":[""350"",""700""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX500_.jpg"":[""250"",""500""]}}],""20x40 in."":[{""large"":""http://ecx.images-amazon.com/images/I/3158PPU5eaL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/3158PPU5eaL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SY500_.jpg"":[""500"",""1000""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL.jpg"":[""512"",""1024""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX700_.jpg"":[""350"",""700""],""http://ecx.images-amazon.com/images/I/41HD3FqSWBL._SX500_.jpg']",2500.0,"[u'20', u'40 in.']","Nantucket Great Point Lighthouse,",B00DWKQ8II,40.0
Jasper Dalgliesh,"Formerly an officer with the Household Cavalry Regiment and a reconnaissance helicopter pilot with the Air Army Corps, Jasper nowadays travels the world taking photographs. He believes the most important factor is ""to be in the right place, at the right time - with a camera!""",12.0,"[u'http://ecx.images-amazon.com/images/I/41rKZdlNKFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41rKZdlNKFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41rKZdlNKFL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/61embDr8joL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/61embDr8joL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/61embDr8joL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/61embDr8joL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/41rKZdlNKFL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/61embDr8joL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61embDr8joL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/61embDr8joL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/41rKZdlNKFL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/61embDr8joL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61embDr8joL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY590_.jpg"":[""590"",""885""]}}],""40 x 60 in."":[{""large"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/61embDr8joL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61embDr8joL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY590_.jpg"":[""590"",""885""]}}],""24 x 36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/61embDr8joL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41rKZdlNKFL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61embDr8joL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/61embDr8joL._SY590_.jpg']",288.0,"[u'12', u'18 in.']","Antelope Canyon,",B016VGPMCM,18.0
Jim Lee,"Signed, titled, numbered 3 of 15, and dated on recto.",40.0,"[u'http://ecx.images-amazon.com/images/I/51pjAZpqy9L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51pjAZpqy9L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51pjAZpqy9L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71h7pvHMwML._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71h7pvHMwML._SX700_.jpg&quot;:[471,700],&quot;http://ecx.images-amazon.com/images/I/71h7pvHMwML._SX500_.jpg&quot;:[336,500],&quot;http://ecx.images-amazon.com/images/I/71h7pvHMwML._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51pjAZpqy9L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71h7pvHMwML._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51pjAZpqy9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51pjAZpqy9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71h7pvHMwML._SX500_.jpg"":[336,500],""http://ecx.images-amazon.com/images/I/71h7pvHMwML._SX700_.jpg"":[471,700],""http://ecx.images-amazon.com/images/I/71h7pvHMwML._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",10500.0,"[u'40', u'60 in.']","Boxing, NY Win,",B00E8VDELE,60.0
Greg Beebe,Photos with abstract artwork.,20.0,"[u'http://ecx.images-amazon.com/images/I/614m9JJSmHL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/614m9JJSmHL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/614m9JJSmHL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91OgIL71GEL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91OgIL71GEL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/614m9JJSmHL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/61tvNlD1Q0L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91OgIL71GEL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/614m9JJSmHL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/614m9JJSmHL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91OgIL71GEL._SY500_.jpg"":[500,331]},""variant"":""MAIN""},{""hiRes"":""http://ecx.images-amazon.com/images/I/91pxx3-YxWL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61tvNlD1Q0L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61tvNlD1Q0L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91pxx3-YxWL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",355.0,"[u'20', u'30', u'0.8 in.']","Cover Art No. 17 - Grafitti,",B01DSFVFL6,30.0
Joseph Jurson,"Each silver gelatin fiber base print is individually hand-crafted in the traditional black and white film process. Printing is done on fine semi-matte warm-tone paper and double-fixed, archival washed, and selenium toned for museum quality. Each limited edition print is titled, dated, and signed in pencil on verso. Prints are available on the following unframed paper sizes: 16 x 20 inch $1200 US Edition of 20 with 5 artist proofs; 20 x 24 inch $2000 US Edition of 25 with 4 artist proofs; 42 x 42 inch $4000 US Edition of 3 with 3 artist proofs; 50 x 50 inch $7000 US Edition of 2 with 2 artist proofs. Prices increase as an edition sells out.",20.0,"[u'http://ecx.images-amazon.com/images/I/51s2Ze2WQML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51s2Ze2WQML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51s2Ze2WQML._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51s2Ze2WQML.jpg', u'http://ecx.images-amazon.com/images/I/51s2Ze2WQML._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51s2Ze2WQML._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51s2Ze2WQML.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51s2Ze2WQML.jpg', u'http://ecx.images-amazon.com/images/I/31mawLR1n8L.jpg']",2045.0,"[u'20', u'24 in.']","Gloriosa Daisy,",B00GNORY9M,24.0
,,,[],,,,B00S610W3A,
,,,[],,,,B00E3IF4DS,
,,,[],,,,B00ZPSMMT4,
,,,[],,,,B014OFW9AK,
Mei Xian Qiu,"This artwork is designed to mount away from the wall to create the three-dimensional effect. Leda, referencing the more obvious feminist themes of seduction and prevarication, also deals with societal change and devolvement in the world more and more saturated with cultural references, myth, fact, propagandized fact, and fiction.",0.25,"[u'http://ecx.images-amazon.com/images/I/51HdaGvLuRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51HdaGvLuRL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51HdaGvLuRL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51HdaGvLuRL.jpg', u'http://ecx.images-amazon.com/images/I/51HdaGvLuRL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51HdaGvLuRL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51HdaGvLuRL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51HdaGvLuRL.jpg', u'http://ecx.images-amazon.com/images/I/91Ba6bxmH2L.jpg']",2156.5,"[u'0.25', u'40', u'35 in.']","Leda,",B017BUSP30,40.0
Sabine Dehnel,"The photography Mona V shows the French intellectual Simone de Beauvoir in a golden framed amulet hanging on a golden necklace. The black and white portrait of the important feminist offers the viewer her half-profile and exudes, through her self-confidence and subtle smiling, a discreet charm. The amulet bearer is irrecognizable and is wearing a filigree, partly transparent top of joined lace fabrics. Sabine Dehnel painted the décolleté with tender white and beige colours to emphasize the brittle sensuousness of the world famous thinker.",31.5,"[u'http://ecx.images-amazon.com/images/I/61YA6AbpnCL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61YA6AbpnCL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61YA6AbpnCL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/61YA6AbpnCL.jpg', u'http://ecx.images-amazon.com/images/I/61YA6AbpnCL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41AZ2af170L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/61YA6AbpnCL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61YA6AbpnCL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61YA6AbpnCL.jpg"":[366,500]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/41AZ2af170L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41AZ2af170L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41AZ2af170L.jpg', u'http://ecx.images-amazon.com/images/I/312qlgcAVYL.jpg']",7300.0,"[u'31.5', u'43.31 in.']","Mona V (Simone de Beauvoir),",B017RPTEK2,43.31
Rowena Fruth,"This is a unique photograph by the artist of a parrot in a man made landscape. The artist, Rowena Fruth, may have printed more than one of these photographs but it is unlikely.",10.0,"[u'http://ecx.images-amazon.com/images/I/41QLQopf8LL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41QLQopf8LL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41QLQopf8LL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/41QLQopf8LL.jpg', u'http://ecx.images-amazon.com/images/I/41QLQopf8LL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/41QLQopf8LL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41QLQopf8LL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41QLQopf8LL.jpg', u'http://ecx.images-amazon.com/images/I/1181t3FlMcL.jpg']",1500.0,"[u'10', u'8 in.']","Parrot,",B00E703IIK,8.0
Piotr Rosinski,"""The Razor"" is part of  ""The Gallery of Subject"" series.",16.0,"[u'http://ecx.images-amazon.com/images/I/41OwIimvF5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41OwIimvF5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41OwIimvF5L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81Var%2BOPZPL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81Var%2BOPZPL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41OwIimvF5L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81Var%2BOPZPL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41OwIimvF5L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41OwIimvF5L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81Var%2BOPZPL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11mQ-OCjGxL.jpg']",175.0,"[u'16', u'12 in.']","Razor,",B00KG0M5NO,12.0
,,,[],,,,B00E59H87K,
André Wagner,"Over the past ten years, André Wagner has created a remarkable &#x153;uvre. The young photographer seizes on (lighting) situations that exist in reality and takes time exposures to create pictures full of painterly poetry. The camera enables him to expand our visual perception and the pictorial context. Wagner's photographs reveal the process of artistic engagement with the contradictory quality of human existence: between a profound sense of connection to nature and the culture of industrial progress. That is evident in this early fire drawing, which he inscribes upon the nocturnal scenery like self-portraits, as well as in his likeness of landscapes, which reflect on man and nature as forms of appearance. The first monograph on André Wagner's work with essays by Thomas Bauer-Friedrich and Wibke von Bonin is published in conjunction with his participation in the 55th Biennale di Venezia.",23.62,"[u'http://ecx.images-amazon.com/images/I/617sp3RcncL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/617sp3RcncL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/617sp3RcncL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/617sp3RcncL.jpg', u'http://ecx.images-amazon.com/images/I/617sp3RcncL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/31f1FyKkUYL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/617sp3RcncL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/617sp3RcncL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/617sp3RcncL.jpg"":[334,500]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/31f1FyKkUYL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/31f1FyKkUYL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/31f1FyKkUYL.jpg', u'http://ecx.images-amazon.com/images/I/312qlgcAVYL.jpg']",3190.0,"[u'23.62', u'35.43', u'0.39 in.']","Swing,",B017RPT1VY,35.43
André Wagner,"Over the past ten years, André Wagner has created a remarkable &#x153;uvre. The young photographer seizes on (lighting) situations that exist in reality and takes time exposures to create pictures full of painterly poetry. The camera enables him to expand our visual perception and the pictorial context. Wagner's photographs reveal the process of artistic engagement with the contradictory quality of human existence: between a profound sense of connection to nature and the culture of industrial progress. That is evident in this early fire drawing, which he inscribes upon the nocturnal scenery like self-portraits, as well as in his likeness of landscapes, which reflect on man and nature as forms of appearance. The first monograph on André Wagner's work with essays by Thomas Bauer-Friedrich and Wibke von Bonin is published in conjunction with his participation in the 55th Biennale di Venezia.",23.62,"[u'http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL.jpg', u'http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/31HQ%2Bqxyu5L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51r%2BKE9tqpL.jpg"":[330,500]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/31HQ%2Bqxyu5L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/31HQ%2Bqxyu5L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/31HQ%2Bqxyu5L.jpg', u'http://ecx.images-amazon.com/images/I/312qlgcAVYL.jpg']",4190.0,"[u'23.62', u'35.43', u'0.39 in.']","Torchlight,",B017RPT42U,35.43
Mia Collis,"Elephant orphanage in Kenya, The David Sheldrick Wildlife Trust",12.0,"[u'http://ecx.images-amazon.com/images/I/41uB-VCdBHL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41uB-VCdBHL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41uB-VCdBHL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/41uB-VCdBHL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41uB-VCdBHL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41uB-VCdBHL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/41uB-VCdBHL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41uB-VCdBHL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY500_.jpg"":[""500"",""750""]}}],""24 x 36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/41uB-VCdBHL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41uB-VCdBHL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY590_.jpg"":[""590"",""885""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/61Gjsy01uIL._SY500_.jpg']",288.0,"[u'12', u'18 in.']","Tsavo Dust Bath 1,",B016VGDELS,18.0
